_fid;idnr;benennung;belegenheit;belegenheit_detail;gruen_code;gruen_art;bezirk;stadtteil;ortsteil;gemarkung;aktualitaet;flaeche_ha;veroeffentlichung_jahr;eigentum;verwaltungsvermoegen;geom;coordinate_reference_system
DE.HH.UP_KLEINGARTENANLAGEN_138;001245;;Im Berge;Im Berge;65;Grün an Kleingärten;Wandsbek;Volksdorf;525;0;01.10.2025;0,6462;;FHH;Stadtgrün;POLYGON ((578012.717000 5945632.414000,578034.536000 5945626.951000,578080.107000 5945615.541000,578081.016000 5945640.159000,578081.145000 5945643.655000,578086.004500 5945643.477000,578084.879800 5945614.516800,578085.070300 5945614.495500,578085.063000 5945614.300000,578087.838400 5945613.988400,578087.740800 5945598.258100,578109.406100 5945593.615200,578130.294700 5945590.245600,578151.183100 5945587.550000,578184.874400 5945586.201700,578223.956300 5945585.864100,578275.166900 5945584.515700,578346.592400 5945583.166900,578361.569900 5945582.378300,578361.616500 5945596.624400,578391.590000 5945595.296000,578400.167300 5945578.311700,578396.415800 5945577.767900,578387.101500 5945576.417800,578386.929200 5945577.097100,578386.641200 5945578.991900,578352.965000 5945579.556200,578343.720600 5945579.777000,578253.153200 5945581.940500,578187.781000 5945583.154900,578153.846300 5945584.631200,578150.107500 5945584.935700,578139.685300 5945585.909600,578129.281800 5945587.065200,578118.900000 5945588.402300,578108.543100 5945589.920200,578098.214300 5945591.618700,578087.916700 5945593.497300,578077.653500 5945595.555200,578067.427700 5945597.791900,578057.242500 5945600.207000,578017.436000 5945611.031600,578017.484000 5945610.814000,578008.230000 5945613.323000,578008.180200 5945613.548700,578008.088300 5945613.573700,577960.841800 5945626.421900,577875.685100 5945649.287100,577864.427000 5945652.344000,577856.996900 5945654.305500,577856.867100 5945654.339800,577791.275600 5945671.952600,577707.975000 5945694.676000,577674.132000 5945704.193000,577677.681700 5945716.642400,577698.182100 5945710.890700,577714.536500 5945706.302200,577726.273600 5945703.009200,577746.032700 5945697.465400,577758.578800 5945693.944800,577766.110000 5945691.828000,577785.583600 5945686.350300,577795.178500 5945679.356400,577802.553000 5945673.847000,577814.445000 5945670.707000,577841.809600 5945663.482600,577841.830600 5945663.477100,577843.384900 5945663.060600,577844.123100 5945661.853900,578002.102100 5945618.306300,578007.380300 5945616.776000,577997.899800 5945659.654100,577997.999000 5945659.676000,577981.200000 5945735.800000,577989.448000 5945737.859000,577997.635000 5945700.758000,578002.375000 5945679.281000,578005.821000 5945663.660000,578009.694000 5945646.115000,578012.717000 5945632.414000),(578368.776300 5945582.259800,578379.161600 5945582.031400,578379.225200 5945593.304300,578364.143800 5945593.600300,578363.847800 5945586.601700,578364.636400 5945586.601700,578368.776400 5945586.503100,578368.776300 5945582.259800));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_139;001330;;Horner Mühlenberg - Weddestraße;Horner Mühlenberg - Weddestraße;65;Grün an Kleingärten;Hamburg-Mitte;Horn;128;110;01.10.2025;0,0570;;FHH;Stadtgrün;POLYGON ((572034.498200 5933649.197100,572031.480900 5933651.997900,572044.316000 5933675.315000,572050.910000 5933690.220000,572054.832000 5933699.533000,572056.361300 5933702.607100,572059.816200 5933699.986100,572064.626600 5933692.259700,572078.329600 5933675.640700,572094.802100 5933655.668700,572113.898600 5933631.031700,572113.315600 5933630.594400,572096.114100 5933651.878500,572073.227500 5933663.249800,572077.892200 5933674.183000,572055.005600 5933690.656500,572048.737300 5933677.390900,572034.498200 5933649.197100));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_140;001331;;Horner Berg - Weddestraße;Horner Berg - Weddestraße;65;Grün an Kleingärten;Hamburg-Mitte;Horn;128;110;01.10.2025;0,0271;;FHH;Stadtgrün;POLYGON ((572128.529300 5933615.085400,572157.054800 5933580.254800,572148.229200 5933588.607600,572130.420500 5933606.259500,572122.225300 5933611.618200,572110.937700 5933618.830200,572116.110400 5933629.175400,572116.236500 5933629.112500,572128.529300 5933615.085400));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_141;001332;;Horner Mühlenberg - Weddestraße;Horner Mühlenberg - Weddestraße;65;Grün an Kleingärten;Hamburg-Mitte;Horn;128;0;01.10.2025;0,0700;;FHH;Stadtgrün;POLYGON ((572244.013900 5933495.038600,572243.463300 5933494.282200,572219.609400 5933501.004100,572205.828500 5933506.137900,572197.572100 5933510.445100,572197.568400 5933510.447400,572174.488800 5933524.906300,572150.109100 5933539.152100,572150.103600 5933539.154900,572139.543800 5933544.270200,572130.668500 5933547.218600,572110.866600 5933554.742100,572105.684600 5933557.028400,572080.783000 5933577.315000,572082.015000 5933579.345000,572082.010400 5933579.349300,572054.395000 5933604.712000,572057.563100 5933606.067800,572065.287400 5933599.694900,572088.335100 5933580.552400,572098.296600 5933571.958000,572107.867200 5933565.511900,572129.743000 5933552.619900,572155.720300 5933536.993800,572175.838000 5933525.274700,572194.393100 5933513.360200,572206.112200 5933507.305300,572219.589000 5933502.031600,572239.706600 5933496.172100,572244.013900 5933495.038600));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_142;001414;;Fabriciusstraße;Fabriciusstraße;65;Grün an Kleingärten;Wandsbek;Bramfeld;515;0;01.10.2025;1,2998;;FHH;Stadtgrün;POLYGON ((570674.502000 5940702.268000,570666.346000 5940689.377000,570666.341000 5940689.377200,570658.828300 5940676.164600,570651.975500 5940662.519800,570650.763000 5940659.776200,570634.408800 5940664.991400,570635.046200 5940668.688800,570633.516300 5940669.198800,570631.476700 5940662.569200,570633.516500 5940660.274200,570631.094400 5940652.879600,570638.998700 5940650.457000,570641.675800 5940658.998900,570649.372900 5940656.630200,570645.808400 5940648.564100,570640.335000 5940634.364400,570635.584400 5940619.845800,570634.374800 5940615.403800,570631.581300 5940605.145400,570628.287800 5940590.270200,570628.272700 5940590.180100,570625.764900 5940575.211100,570624.297000 5940562.570100,570624.009700 5940560.095900,570621.559900 5940542.914500,570621.558500 5940542.904500,570620.640300 5940536.465000,570618.444300 5940521.064000,570613.842200 5940515.562200,570593.071800 5940515.310000,570547.914300 5940516.614000,570533.052500 5940516.601500,570528.033500 5940516.891300,570485.673000 5940519.749100,570485.668900 5940519.749600,570461.331900 5940521.852100,570456.782000 5940522.245100,570458.606000 5940541.837000,570461.667000 5940547.850000,570466.259000 5940555.752000,570471.965000 5940564.642000,570472.286000 5940565.143000,570476.089000 5940570.417000,570480.979000 5940576.395000,570485.905000 5940582.055000,570493.387000 5940590.165000,570502.333000 5940598.656000,570513.448000 5940607.801000,570529.476000 5940620.152000,570538.253000 5940625.884000,570542.774000 5940631.142000,570551.368000 5940640.196000,570557.464000 5940648.081000,570563.155000 5940656.267000,570568.347000 5940664.845000,570579.091000 5940682.833000,570580.331000 5940686.181000,570584.205000 5940705.771000,570590.157000 5940736.668000,570597.345000 5940765.352000,570606.644000 5940798.821000,570608.751000 5940804.831000,570615.304800 5940804.593200,570615.056400 5940803.832700,570613.252000 5940798.309000,570613.251100 5940798.306100,570612.976900 5940797.466900,570612.722500 5940796.640300,570610.927400 5940790.808200,570610.918000 5940790.776600,570610.698500 5940790.063400,570610.478600 5940789.301900,570608.761500 5940783.355300,570608.549600 5940782.621300,570608.416000 5940782.123400,570606.674700 5940775.675100,570606.531000 5940775.142600,570600.364100 5940752.292200,570600.139500 5940751.460200,570599.674700 5940749.849800,570593.337700 5940727.899200,570593.343200 5940727.899000,570593.342000 5940727.895000,570689.270000 5940724.256000,570674.502000 5940702.268000),(570523.570800 5940586.086900,570503.882800 5940560.394100,570497.218300 5940563.035000,570496.962800 5940561.011800,570495.931600 5940552.848900,570494.175700 5940533.192500,570554.346000 5940526.868000,570605.578100 5940522.069900,570607.976100 5940531.008500,570609.623900 5940537.912300,570611.189100 5940544.411400,570611.191300 5940544.420700,570616.027000 5940564.500900,570617.005900 5940568.149300,570611.564300 5940569.126200,570614.494300 5940581.265300,570619.377700 5940580.288400,570621.428000 5940591.899400,570626.787100 5940617.867800,570627.143300 5940619.221400,570628.800500 5940622.663700,570637.723900 5940648.289700,570592.465300 5940665.375400,570567.362600 5940637.164400,570562.311100 5940630.521500,570544.659500 5940611.181700,570528.128100 5940593.686400,570527.011900 5940590.477300,570523.570800 5940586.086900));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_143;001416;;Gründgensstraße;Gründgensstraße III;65;Grün an Kleingärten;Wandsbek;Steilshoop;516;547;01.10.2025;0,0593;;FHH;Stadtgrün;POLYGON ((570387.056400 5940737.328600,570383.326900 5940737.746900,570386.165200 5940784.523400,570386.497700 5940790.007200,570351.352200 5940816.456800,570356.859600 5940823.775800,570389.146400 5940799.155800,570389.990200 5940789.034400,570389.344500 5940776.811500,570388.067800 5940752.254500,570387.056400 5940737.328600));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_144;001417;;Gründgensstraße;Gründgensstraße II;65;Grün an Kleingärten;Wandsbek;Steilshoop;516;547;01.10.2025;0,4478;;FHH;Stadtgrün;POLYGON ((570558.122200 5940685.250100,570557.879500 5940684.768100,570558.109500 5940680.779600,570557.709800 5940677.810700,570556.908200 5940674.908800,570555.613800 5940672.192800,570552.389300 5940667.099800,570543.156500 5940653.954900,570538.133800 5940647.717300,570534.630300 5940644.119700,570532.388300 5940642.095600,570521.529100 5940632.852300,570504.525500 5940620.418400,570501.170000 5940617.725800,570498.267300 5940615.396500,570492.166000 5940610.192600,570487.726900 5940606.105300,570479.134500 5940597.595700,570472.450300 5940590.118600,570469.209700 5940586.275200,570464.183800 5940580.012600,570459.984600 5940574.404900,570456.053200 5940568.536200,570453.454300 5940564.258800,570452.280800 5940561.958700,570448.200500 5940553.961800,570442.465900 5940541.129800,570439.610100 5940533.653700,570438.405600 5940529.821200,570437.352000 5940523.848300,570419.612000 5940525.301000,570419.608400 5940525.301300,570400.003000 5940526.751900,570399.998500 5940526.752100,570398.086500 5940526.847100,570383.339000 5940527.580000,570363.374000 5940528.210000,570368.567100 5940622.513900,570370.774000 5940662.591100,570373.176900 5940706.213100,570380.126400 5940702.448700,570385.342100 5940699.319100,570398.381300 5940698.536400,570414.028300 5940698.014500,570434.369400 5940695.666900,570454.188900 5940693.580200,570466.291200 5940692.306000,570474.008400 5940691.493400,570490.177000 5940689.406700,570504.259500 5940688.623800,570519.645800 5940687.840900,570536.597000 5940687.057800,570545.724400 5940686.796700,570551.983300 5940686.796500,570555.373500 5940686.796400,570558.122200 5940685.250100),(570445.187400 5940554.577800,570410.349800 5940556.594400,570378.152000 5940558.657100,570381.903300 5940534.843100,570400.842400 5940533.531400,570407.673700 5940533.211300,570435.238100 5940531.253400,570445.187400 5940554.577800),(570530.498200 5940645.711400,570537.903600 5940652.802000,570542.157700 5940657.844200,570545.308900 5940662.413700,570545.308800 5940665.880400,570545.938800 5940671.710500,570546.253600 5940683.528600,570536.169300 5940684.001700,570517.418900 5940684.947700,570498.038200 5940686.209100,570478.815200 5940687.942900,570465.156200 5940689.552400,570454.865400 5940690.464500,570436.587800 5940692.198300,570414.213600 5940694.877400,570401.293300 5940695.507900,570386.009500 5940695.665900,570385.536900 5940690.465900,570383.016800 5940665.254300,570381.599300 5940646.187900,570379.600600 5940622.115400,570377.188500 5940593.873900,570376.085600 5940577.644200,570377.030900 5940567.717100,570413.897000 5940565.199200,570416.422200 5940564.722300,570425.245900 5940564.249400,570448.407900 5940562.515600,570451.401700 5940567.557800,570457.704300 5940576.224100,570465.109800 5940585.520600,570474.878800 5940597.653500,570481.023800 5940604.113700,570493.508000 5940618.002600,570496.622400 5940621.761400,570501.664500 5940621.446100,570507.494200 5940625.700400,570518.208400 5940633.736300,570518.680900 5940642.560400,570525.141200 5940641.142000,570530.498200 5940645.711400));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_145;001308;;Wartenburger Weg;Wartenburger Weg;65;Grün an Kleingärten;Hamburg-Nord;Barmbek-Nord;426;453;01.10.2025;0,2431;;FHH;Stadtgrün;POLYGON ((570764.313600 5938545.516500,570699.571400 5938504.986600,570662.212300 5938481.599400,570619.791000 5938455.049000,570614.996900 5938452.296000,570610.009000 5938449.912000,570607.686300 5938448.955300,570605.130300 5938455.959900,570596.552100 5938466.588700,570598.987400 5938468.561900,570607.203800 5938457.263600,570609.088000 5938458.878500,570609.895400 5938457.801800,570621.469400 5938464.799100,570630.890300 5938471.796700,570641.387800 5938479.870700,570648.116800 5938484.446000,570655.115200 5938488.213700,570668.842600 5938497.902500,570681.224200 5938506.514700,570711.909200 5938529.929300,570730.212500 5938544.193400,570726.982800 5938550.384000,570752.230900 5938565.278700,570764.313600 5938545.516500));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_146;002753;;Elbgaustraße - Rispenweg;Elbgaustraße - Rispenweg;65;Grün an Kleingärten;Altona;Lurup;220;0;01.10.2025;1,2375;;FHH;Stadtgrün;POLYGON ((558870.426400 5939451.036600,558863.784900 5939435.858600,558917.262700 5939399.089200,558970.262600 5939358.977500,558990.316500 5939343.219400,559023.742500 5939347.994900,559028.518100 5939353.247700,559030.905400 5939350.860100,559026.607200 5939344.174700,559019.920400 5939324.596200,559109.207000 5939246.762500,559130.217800 5939253.448400,559162.210300 5939248.674200,559170.806600 5939263.955200,559217.122400 5939236.738100,559218.077500 5939237.215600,559225.717400 5939234.350700,559237.452200 5939254.176900,559246.852400 5939248.444300,559257.474500 5939241.967200,559268.138400 5939235.464200,559280.963200 5939227.643900,559289.204500 5939222.618400,559272.226000 5939224.402000,559236.750000 5939228.129000,559200.532600 5939231.651900,559125.938600 5939238.922100,559084.630600 5939238.467000,559084.376800 5939238.852100,559080.844000 5939244.698000,559072.204300 5939257.324500,559071.775600 5939257.975100,559063.221000 5939267.196400,559055.854900 5939274.319200,559033.681800 5939295.759800,559002.827000 5939324.853500,558988.006200 5939337.650200,558982.861000 5939334.400100,558998.985000 5939320.778000,559029.905000 5939291.756000,559048.977200 5939273.585200,559037.509300 5939272.361700,559022.082700 5939278.532600,559011.026300 5939275.961200,559026.707400 5939240.220700,559027.687900 5939237.839000,559024.287500 5939237.801600,559009.917700 5939240.694300,559009.097100 5939242.141800,559004.245900 5939262.661000,558998.324200 5939284.164800,558971.292400 5939330.787000,558945.262500 5939350.634300,558924.442000 5939366.512000,558909.702600 5939377.506100,558862.123800 5939395.125000,558804.299000 5939417.458000,558820.196000 5939442.229000,558825.514100 5939450.518100,558825.516000 5939450.521100,558834.006100 5939463.751300,558836.921500 5939462.733200,558870.426400 5939451.036600),(558978.088100 5939338.432100,558980.239300 5939336.615000,558985.265000 5939340.017500,558981.718000 5939343.081200,558966.443100 5939355.005200,558941.547600 5939372.518600,558930.865700 5939380.033100,558912.318000 5939392.864000,558886.306000 5939410.903000,558847.814000 5939436.203000,558831.005100 5939447.240800,558831.003000 5939447.237500,558825.992700 5939439.287100,558825.990200 5939439.283200,558826.313900 5939439.119000,558843.858000 5939430.186300,558882.844100 5939405.638500,558908.789900 5939387.766300,558927.338200 5939374.936200,558944.059200 5939363.465500,558962.936100 5939350.514200,558978.088100 5939338.432100));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_147;002754;;Elbgaustraße - Rispenweg;Elbgaustraße - Rispenweg;65;Grün an Kleingärten;Altona;Lurup;220;0;01.10.2025;0,4868;;FHH;Stadtgrün;POLYGON ((559125.915000 5939238.910000,559200.532600 5939231.651900,559236.750000 5939228.129000,559272.226000 5939224.402000,559271.477000 5939215.408000,559271.466100 5939215.408900,559271.465400 5939215.400100,559236.343300 5939218.323600,559199.794300 5939221.821200,559199.606100 5939221.839200,559188.036000 5939214.790300,559182.504700 5939224.847200,559143.444500 5939229.354100,559124.558300 5939231.929500,559091.292700 5939232.573400,559112.105800 5939197.067300,559145.225600 5939140.797200,559168.369700 5939105.279000,559210.672700 5939132.817200,559205.481500 5939075.348400,559223.838200 5939067.367100,559246.584400 5939054.197800,559272.922300 5939043.423300,559291.279100 5939036.639700,559317.617500 5939032.650100,559331.584900 5939031.453600,559357.524300 5939030.656700,559407.412100 5939031.444500,559410.874100 5939026.004000,559406.084100 5939024.603900,559394.250100 5939023.020900,559381.383200 5939021.986900,559369.651100 5939022.226900,559351.435300 5939023.315900,559335.613200 5939024.472800,559315.874300 5939027.245000,559298.506100 5939029.812000,559283.981200 5939033.509000,559266.236400 5939040.054900,559254.721200 5939044.743900,559245.357400 5939049.819800,559227.580600 5939060.904700,559217.030400 5939066.698800,559205.118300 5939071.404400,559205.114000 5939071.406100,559178.423000 5939080.555400,559088.231000 5939232.508200,559088.210000 5939232.508000,559084.615000 5939238.458000,559125.915000 5939238.910000));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_148;001678;;Am Schulwald;Am Schulwald;65;Grün an Kleingärten;Hamburg-Nord;Langenhorn;432;420;01.10.2025;0,0588;;FHH;Stadtgrün;POLYGON ((567769.485800 5945440.341500,567774.551900 5945428.583200,567779.685000 5945416.557000,567781.935000 5945411.284000,567782.825000 5945409.201000,567783.736000 5945406.499000,567785.372000 5945401.647000,567787.016000 5945396.773000,567788.652000 5945391.923000,567790.348000 5945386.889000,567791.456000 5945382.693000,567793.882000 5945373.505000,567795.027000 5945369.161000,567795.033000 5945368.489000,567795.080000 5945363.050000,567795.127000 5945357.613000,567795.171100 5945352.416700,567792.295200 5945351.432200,567792.004200 5945358.902500,567791.034300 5945371.320600,567790.452100 5945373.454900,567788.608800 5945378.693800,567786.911200 5945384.147200,567784.425100 5945392.019500,567779.152400 5945404.398500,567775.943000 5945412.880500,567770.212000 5945424.801200,567766.773600 5945431.678500,567753.019200 5945437.639200,567744.307800 5945420.675300,567743.127100 5945421.856000,567743.252000 5945422.011000,567743.277100 5945422.127800,567743.293000 5945422.147600,567746.909700 5945438.625300,567748.635700 5945443.033300,567769.485800 5945440.341500));EPSG:25832
