_fid;idnr;benennung;belegenheit;belegenheit_detail;gruen_code;gruen_art;bezirk;stadtteil;ortsteil;gemarkung;aktualitaet;flaeche_ha;veroeffentlichung_jahr;eigentum;verwaltungsvermoegen;geom;coordinate_reference_system
DE.HH.UP_FRIEDHOEFE_39;002174;Alter Friedhof Steinbek;Steinbeker Berg;Steinbeker Berg;71;Friedhöfe;Hamburg-Mitte;Billstedt;130;112;01.10.2025;0,4464;;Privat;Privat (Kirche);POLYGON ((574801.759400 5931892.079000,574805.330300 5931887.351600,574807.157000 5931881.093000,574805.588100 5931872.964000,574801.810000 5931866.461000,574797.729100 5931859.431900,574797.728500 5931859.428200,574796.749900 5931849.728700,574796.310300 5931845.370600,574795.663900 5931833.710200,574793.132200 5931827.410100,574792.205700 5931825.983500,574788.109100 5931821.942900,574781.152000 5931819.937000,574776.214000 5931820.968000,574769.023000 5931822.406000,574754.832000 5931830.921000,574757.785000 5931845.865000,574747.841000 5931849.197000,574747.324000 5931849.728700,574730.540000 5931866.989000,574724.903000 5931872.372000,574719.879000 5931880.682000,574721.216000 5931890.790000,574725.348000 5931901.869100,574737.330400 5931908.304700,574737.333000 5931908.305900,574753.726700 5931907.517900,574765.039600 5931905.624300,574796.215900 5931895.686700,574801.147800 5931892.890300,574801.759400 5931892.079000),(574745.885700 5931891.151800,574745.491000 5931888.145700,574742.944000 5931888.479600,574742.574200 5931885.654500,574742.128400 5931885.714400,574741.490800 5931881.036900,574741.935600 5931880.971900,574741.469900 5931877.967900,574743.933100 5931877.586000,574743.471100 5931874.603900,574748.615900 5931873.809200,574748.848900 5931875.321800,574749.717400 5931875.189800,574749.568600 5931874.201100,574750.678900 5931874.035200,574750.824800 5931875.024900,574755.295000 5931874.364100,574755.149100 5931873.375500,574756.258500 5931873.213500,574756.400400 5931874.203200,574760.848500 5931873.564500,574760.705500 5931872.575800,574761.757000 5931872.422800,574761.900000 5931873.412500,574766.242100 5931872.780800,574766.098100 5931871.792100,574767.314600 5931871.614100,574767.457700 5931872.602800,574771.829700 5931871.971100,574771.690600 5931870.980400,574772.702400 5931870.846400,574772.830200 5931871.838100,574773.318100 5931871.777100,574773.925700 5931870.699500,574774.675400 5931870.433600,574775.540000 5931870.264600,574776.118900 5931870.221700,574777.545200 5931870.515600,574778.448900 5931871.533300,574778.573800 5931872.621900,574778.208600 5931874.314400,574779.927000 5931875.520000,574780.863400 5931875.171200,574781.232400 5931876.167900,574780.294800 5931876.515700,574780.771600 5931878.544100,574781.746900 5931878.764000,574781.451200 5931880.073600,574780.476600 5931879.852700,574779.445900 5931881.343200,574779.939800 5931882.884700,574780.115700 5931883.973400,574779.842600 5931885.049100,574778.977000 5931885.978800,574777.100900 5931886.048700,574775.629700 5931884.988000,574775.203800 5931885.178000,574775.382700 5931886.416600,574774.179300 5931886.592500,574774.030300 5931885.604800,574769.443400 5931886.310500,574769.594200 5931887.299200,574768.595600 5931887.448200,574768.453900 5931886.458500,574764.010800 5931887.088200,574764.150600 5931888.077900,574762.920200 5931888.252900,574762.778500 5931887.263200,574758.374400 5931887.900900,574758.517000 5931888.890600,574757.553700 5931889.029600,574757.413500 5931888.039900,574752.950700 5931888.664600,574753.086600 5931889.654300,574751.978000 5931889.804300,574751.846200 5931888.812600,574751.058500 5931888.916500,574751.259200 5931890.447100,574745.885700 5931891.151800));EPSG:25832
DE.HH.UP_FRIEDHOEFE_40;002841;Friedhof Neuengamme;Karkenstegel;Karkenstegel;71;Friedhöfe;Bergedorf;Neuengamme;606;0;01.10.2025;1,8821;;Privat;Privat (Kirche);POLYGON ((581163.192000 5922523.423000,581169.113000 5922520.159000,581177.960000 5922514.263000,581177.884000 5922512.606000,581181.036000 5922508.643000,581182.639000 5922505.810000,581183.726000 5922502.917000,581184.793000 5922498.010000,581185.102000 5922494.796000,581184.849000 5922490.875000,581184.425000 5922487.205000,581181.794000 5922479.082000,581186.696000 5922476.803000,581182.991000 5922469.770000,581171.273000 5922445.522000,581171.470000 5922442.145000,581167.753000 5922433.188000,581163.788000 5922423.822000,581152.324000 5922402.709000,581140.709000 5922378.579000,581123.941000 5922341.573000,581120.872000 5922335.285000,581119.734000 5922333.456000,581118.607000 5922331.644000,581072.140000 5922235.366000,581066.843000 5922224.661000,581007.356000 5922254.945000,581026.414000 5922285.979000,581047.599000 5922320.883000,581067.044000 5922352.955000,581070.424000 5922358.848000,581093.453000 5922399.001000,581097.979000 5922420.112000,581101.778000 5922440.709000,581105.717000 5922461.546000,581107.307000 5922468.979000,581107.896000 5922471.731000,581125.615000 5922524.612000,581135.198000 5922521.112000,581136.657000 5922523.808000,581137.433000 5922525.110000,581138.550000 5922526.164000,581142.181000 5922528.542000,581144.974000 5922528.386000,581158.782000 5922525.004000,581163.192000 5922523.423000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_41;002868;Neuer Friedhof Bergedorf;August-Bebel-Straße;August-Bebel-Straße;70;Friedhöfe;Bergedorf;Bergedorf;690;0;01.10.2025;48,6901;;FHH;Stadtgrün;POLYGON ((582865.464300 5926404.586500,582791.350200 5926433.314400,582729.125600 5926457.433800,582598.983600 5926508.068700,582595.394500 5926518.006500,582622.169500 5926596.375400,582916.183700 5926705.403300,583012.369100 5926623.675700,583074.969100 5926571.581800,583076.796600 5926564.727600,583079.903800 5926563.691800,583014.520700 5926367.559700,583016.765600 5926362.620800,583121.380000 5926387.760500,583156.401100 5926394.494300,583325.669900 5926421.878000,583322.976400 5926444.776300,583351.713300 5926530.981300,583342.733500 5926534.124400,583299.630800 5926538.615100,583209.834000 5926547.597500,583088.235700 5926561.351100,583088.677400 5926569.296600,583088.677600 5926577.521700,583248.589800 5926814.196800,583615.797000 5926791.133000,583774.435400 5926782.555300,583833.987200 5926761.322300,583678.127300 5926270.075500,583669.394800 5926271.323200,583636.958400 5926157.799000,583580.273800 5926113.438400,583556.194200 5926113.885100,583490.735800 5926141.077400,583430.312400 5926167.262200,583379.959900 5926206.034700,583317.018900 5926216.610000,583279.757100 5926187.406400,583275.440000 5926153.354700,583247.919500 5926132.106000,583152.829700 5926131.888900,583141.831600 5926123.428300,583091.423400 5926200.164800,583064.390300 5926214.630900,583062.256100 5926220.559300,583021.511100 5926206.526600,583021.001000 5926207.173900,583017.738200 5926217.274000,583019.808600 5926218.654100,583018.888400 5926225.095200,583014.747900 5926230.846300,583006.926700 5926236.597700,582996.805100 5926245.799800,582985.763900 5926282.836800,582982.543400 5926282.146800,582978.863100 5926295.489400,582956.558600 5926288.967300,582865.464300 5926404.586500));EPSG:25832
DE.HH.UP_FRIEDHOEFE_42;002201;Friedhof Eidelstedt;Eidelstedter Dorfstraße;Eidelstedter Dorfstraße;71;Friedhöfe;Eimsbüttel;Eidelstedt;320;0;01.10.2025;3,6747;;Privat;Privat (Kirche);POLYGON ((560281.694000 5940552.995100,560287.180000 5940552.840300,560287.182000 5940553.010000,560298.702000 5940552.632000,560309.116000 5940552.290000,560314.884000 5940552.101000,560327.359000 5940551.692000,560327.358000 5940546.691000,560287.124000 5940548.012000,560286.906000 5940529.722000,560286.646000 5940507.740000,560286.420000 5940488.750000,560277.453000 5940488.276000,560277.452200 5940488.241100,560277.319900 5940488.234300,560276.918800 5940468.930400,560276.521300 5940449.800400,560276.130400 5940430.980100,560275.756900 5940413.001000,560313.952700 5940415.095100,560323.079600 5940415.574000,560322.423500 5940410.533400,560324.340700 5940410.631300,560327.456800 5940410.776700,560322.058600 5940370.316800,560316.778200 5940341.747300,560315.838200 5940338.236500,560307.513200 5940300.845600,560224.015400 5940304.477200,560218.832000 5940304.707000,560218.831900 5940304.702700,560216.875400 5940263.939500,560158.877800 5940263.942000,560158.488500 5940263.940500,560148.575500 5940263.901800,560147.467800 5940298.761000,560147.433400 5940299.842100,560147.338700 5940299.840100,560119.380100 5940299.252200,560114.322200 5940299.145900,560114.298800 5940299.808100,560112.981700 5940337.082100,560112.942500 5940337.082500,560109.585600 5940337.112500,560090.364200 5940337.112600,560094.175000 5940357.761000,560093.984000 5940363.815000,560093.378200 5940383.007900,560109.941600 5940386.130800,560188.995700 5940399.373100,560189.567000 5940399.447000,560189.565400 5940399.468700,560185.465900 5940451.266600,560187.817800 5940479.804400,560191.006600 5940519.535700,560206.851400 5940525.752500,560225.493000 5940533.066200,560244.019400 5940540.335300,560262.672800 5940547.654100,560281.210400 5940554.927600,560281.694000 5940552.995100));EPSG:25832
DE.HH.UP_FRIEDHOEFE_43;002234;Jüdischer Friedhof Langenfelde;Försterweg;Försterweg;71;Friedhöfe;Eimsbüttel;Stellingen;321;0;01.10.2025;0,9535;;Privat;Privat (Jüdische Gmd HH);POLYGON ((561561.150000 5936958.957000,561520.628000 5936936.852000,561481.650000 5937010.224000,561515.446000 5937028.941000,561520.442000 5937031.709000,561534.093000 5937039.268000,561566.799000 5937057.382000,561570.271000 5937055.043000,561575.067000 5937051.811000,561582.930000 5937045.614000,561595.453000 5937034.863000,561611.371000 5937018.808000,561634.043000 5936998.359000,561592.995000 5936976.209000,561561.150000 5936958.957000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_44;002219;Friedhof Wilhelmsburg-Kirchdorf;Kirchdorfer Straße;Kirchdorfer Straße;71;Friedhöfe;Hamburg-Mitte;Wilhelmsburg;136;147;01.10.2025;0,6006;;Privat;Privat (Kirche);POLYGON ((567426.398000 5927015.552000,567424.107000 5927008.161000,567436.748000 5927003.533000,567438.910000 5927002.129000,567452.760000 5926993.170000,567449.380000 5926991.402000,567449.124000 5926991.838000,567447.353000 5926991.081000,567448.651000 5926970.485000,567451.608000 5926969.267000,567446.117000 5926961.220000,567442.079000 5926955.222000,567430.725000 5926940.204000,567423.519000 5926930.838000,567419.893000 5926926.812000,567419.295000 5926926.201000,567412.294000 5926932.598000,567411.453000 5926931.630000,567395.237000 5926939.513000,567380.743000 5926945.798000,567375.249000 5926948.517000,567362.859000 5926954.607000,567364.459000 5926961.646000,567373.239000 5927000.184000,567380.893000 5927033.824000,567426.398000 5927015.552000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_45;001929;St. Nikolai Friedhof Finkenwerder;Süderkirchenweg;Süderkirchenweg;71;Friedhöfe;Hamburg-Mitte;Finkenwerder;141;107;01.10.2025;0,2222;;Privat;Privat (Kirche);POLYGON ((557403.386000 5931224.882000,557400.225000 5931215.020000,557393.818000 5931197.895000,557390.855000 5931187.932000,557392.119000 5931178.334000,557384.487000 5931182.700000,557356.967000 5931184.277000,557353.066000 5931205.520000,557353.304000 5931218.329000,557354.025000 5931219.142000,557358.690000 5931224.404000,557364.702000 5931231.184000,557371.988000 5931238.583000,557374.801000 5931240.219000,557388.893000 5931240.068000,557394.015000 5931237.148000,557403.386000 5931224.882000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_46;002246;Alter Friedhof Neugraben;Neuwiedenthaler Straße;Neuwiedenthaler Straße;71;Friedhöfe;Harburg;Neugraben-Fischbek;715;707;01.10.2025;0,6703;;FHH;Stadtgrün;POLYGON ((557595.367000 5925754.178000,557600.353000 5925755.365000,557624.151000 5925708.784000,557633.405000 5925690.669000,557599.372000 5925684.740000,557575.912000 5925680.652000,557534.548000 5925673.445000,557527.055000 5925680.079000,557524.469000 5925694.809000,557516.041000 5925742.817000,557522.092000 5925743.682000,557595.367000 5925754.178000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_47;002398;Alter Friedhof Sinstorf;Sinstorfer Kirchweg;Sinstorfer Kirchweg;71;Friedhöfe;Harburg;Sinstorf;708;0;01.10.2025;0,4972;;Privat;evan. Kirche;POLYGON ((564804.722000 5919925.971000,564813.894000 5919917.308000,564830.615000 5919918.356000,564815.536000 5919911.172000,564792.241000 5919901.141000,564785.628000 5919898.826000,564780.541000 5919897.571000,564774.022000 5919896.701000,564768.608000 5919896.649000,564754.490000 5919897.333000,564729.589000 5919899.852000,564735.685000 5919907.899000,564721.645000 5919919.684000,564718.640000 5919925.587000,564719.951000 5919961.310000,564726.863000 5919961.079000,564805.808000 5919957.744000,564794.416000 5919935.252000,564796.302000 5919933.554000,564804.722000 5919925.971000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_48;001528;Tonndorfer Friedhof;Ahrensburger Straße 188-190;Ahrensburger Straße 188-190;71;Friedhöfe;Wandsbek;Tonndorf;513;549;01.10.2025;7,9402;;Privat;Privat (Kirche);POLYGON ((573705.512000 5937972.261000,573710.678000 5937952.142000,573786.660000 5937971.795000,573839.294000 5937767.688000,573836.736000 5937763.818000,573699.419000 5937700.616000,573689.793000 5937714.160000,573675.266000 5937729.656000,573675.190000 5937729.915000,573656.231000 5937727.417000,573636.990000 5937721.219000,573621.584000 5937716.256000,573601.038000 5937709.637000,573599.833000 5937714.291000,573591.996000 5937744.567000,573588.635000 5937757.552000,573585.278000 5937770.517000,573581.922000 5937783.482000,573578.725000 5937795.828000,573575.469000 5937808.406000,573570.460000 5937827.757000,573567.454000 5937839.367000,573564.891000 5937849.200000,573562.414000 5937858.705000,573559.265000 5937870.791000,573556.113000 5937882.888000,573551.829000 5937899.326000,573548.550000 5937911.912000,573545.472000 5937923.724000,573542.216000 5937936.217000,573538.877000 5937949.035000,573547.845000 5937961.428000,573552.483000 5937968.959000,573544.363000 5937976.303000,573529.986000 5937989.307000,573527.889000 5937991.202000,573520.930000 5938002.215000,573524.714000 5938003.372800,573524.718000 5938003.374000,573521.739100 5938014.809700,573544.207900 5938034.527000,573585.720000 5938070.955000,573584.795000 5938075.510000,573585.214000 5938079.161000,573586.064000 5938082.914000,573587.166000 5938086.640000,573589.155000 5938089.853000,573591.502000 5938092.851000,573595.272000 5938096.945800,573595.275000 5938096.949100,573598.450700 5938099.629300,573598.454000 5938099.632100,573601.463700 5938102.020500,573601.467000 5938102.023100,573604.642400 5938103.830500,573604.645000 5938103.832000,573663.248000 5938136.046000,573664.273000 5938132.067000,573665.520000 5938127.216000,573670.502000 5938107.858000,573675.579000 5938088.589000,573675.766000 5938087.864000,573678.738000 5938076.337000,573679.270000 5938074.272000,573683.112000 5938059.369000,573686.874000 5938044.758000,573690.569000 5938030.401000,573695.546000 5938011.047000,573700.562000 5937991.528000,573705.512000 5937972.261000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_49;001978;Friedhof Steinbek;Kapellenstraße;Kapellenstraße;70;Friedhöfe;Hamburg-Mitte;Billstedt;130;0;01.10.2025;2,9033;;Privat;Privat (Kirche);POLYGON ((574623.129000 5932147.461000,574621.522000 5932144.332000,574621.319000 5932144.437000,574621.076000 5932143.988000,574614.628000 5932131.441000,574608.427000 5932119.374000,574601.551000 5932105.994000,574580.407000 5932064.858000,574578.433000 5932060.814000,574576.836000 5932056.586000,574575.786000 5932052.325000,574575.238000 5932048.529000,574575.148000 5932047.906000,574552.791000 5932056.902000,574541.917000 5932061.483000,574527.223000 5932067.421000,574496.115000 5932079.990000,574477.555000 5932087.487000,574451.967000 5932097.829000,574440.638000 5932102.409000,574372.458000 5932129.970000,574383.933000 5932158.523000,574406.009000 5932213.461000,574413.005000 5932230.929000,574414.921000 5932235.709000,574420.896000 5932250.621000,574421.064000 5932251.042000,574422.165000 5932250.630000,574487.208000 5932226.352000,574530.710000 5932210.002000,574551.199000 5932201.724000,574567.401000 5932194.854000,574583.205000 5932187.105000,574589.117000 5932183.858000,574594.577000 5932180.258000,574605.280000 5932172.414000,574610.474000 5932168.295000,574615.428000 5932164.039000,574620.149000 5932159.623000,574624.634000 5932155.216000,574626.094000 5932153.700000,574626.205000 5932153.456000,574623.129000 5932147.461000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_50;002272;Friedhof Moorburg;Nehusweg;Nehusweg;71;Friedhöfe;Harburg;Moorburg;712;0;01.10.2025;0,8870;;Privat;evan. Kirche;POLYGON ((562421.568300 5927094.889300,562410.963000 5927076.002000,562408.473000 5927071.815000,562407.864000 5927071.494000,562406.204000 5927067.491000,562404.297000 5927064.952000,562403.414100 5927062.460100,562389.884600 5927038.418800,562390.424000 5927038.386000,562407.222000 5927029.134000,562381.272000 5926982.166000,562362.240000 5926992.992000,562343.399000 5926960.582000,562302.139000 5926985.077000,562327.296000 5927039.526000,562317.706000 5927044.886000,562329.634300 5927064.981800,562331.750500 5927068.383200,562332.335000 5927067.928000,562335.292900 5927065.322600,562335.533900 5927065.066500,562335.554000 5927065.045100,562335.570600 5927065.078000,562335.692000 5927064.971000,562337.497400 5927068.905700,562347.088900 5927087.959000,562350.953300 5927087.226300,562350.994600 5927087.317600,562353.423200 5927092.691300,562356.547400 5927097.299500,562356.576400 5927097.294100,562368.117200 5927095.133300,562379.076400 5927093.081200,562397.122000 5927088.966000,562410.367000 5927085.318000,562410.438400 5927085.441200,562410.873500 5927085.315900,562430.992300 5927120.884700,562431.174000 5927121.198000,562425.658100 5927111.288000,562429.458000 5927108.940300,562425.066800 5927101.119900,562424.169300 5927099.580400,562421.568300 5927094.889300));EPSG:25832
DE.HH.UP_FRIEDHOEFE_51;002743;Friedhof Blankenese;Am Sorgfeld;Am Sorgfeld;71;Friedhöfe;Altona;Sülldorf;226;202;01.10.2025;5,3784;;Privat;Privat (Kirche);POLYGON ((553071.673400 5936293.512000,553071.607300 5936293.512600,553036.574800 5936293.792800,552982.535000 5936294.225100,552982.530000 5936294.225200,552942.721500 5936295.325900,552866.231000 5936297.441000,552866.227200 5936297.441200,552829.296000 5936299.132000,552829.418000 5936321.182000,552829.415000 5936321.182100,552785.825900 5936322.081000,552742.244000 5936321.752000,552741.093000 5936326.490000,552738.175800 5936339.826400,552735.868500 5936353.281600,552734.175800 5936366.828000,552733.101200 5936380.437300,552732.646900 5936394.081400,552732.814000 5936407.732100,552733.602000 5936421.361000,552734.238000 5936429.237000,552735.189100 5936444.808300,552735.532400 5936460.404900,552735.267400 5936476.003000,552734.394500 5936491.579000,552732.915000 5936507.109000,552731.853000 5936516.346000,552749.036000 5936516.901000,552766.613000 5936517.469000,552784.179000 5936518.036000,552801.531000 5936518.595000,552898.701000 5936521.051000,552903.086000 5936510.941000,552912.070000 5936507.019000,552919.340000 5936509.484000,552980.082000 5936411.321000,553001.776000 5936383.344000,553040.175000 5936334.034000,553071.678000 5936293.512000,553071.673400 5936293.512000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_52;002365;Neuer Friedhof Sinstorf;Sinstorfer Kirchweg;Sinstorfer Kirchweg;71;Friedhöfe;Harburg;Sinstorf;708;719;01.10.2025;2,4062;;Privat;evan. Kirche;POLYGON ((564508.103000 5919803.773000,564499.754000 5919848.120000,564479.654000 5919953.453000,564481.291000 5919953.081000,564481.207000 5919953.663000,564537.239000 5919940.301000,564616.827000 5919918.233000,564651.960000 5919907.773000,564663.437000 5919904.532000,564676.157000 5919900.943000,564686.335000 5919898.225000,564696.777000 5919895.658000,564706.642000 5919893.352000,564720.683000 5919890.292000,564738.670000 5919886.771000,564739.435000 5919886.424000,564739.900000 5919885.894000,564743.341000 5919878.857000,564742.216000 5919877.074000,564727.546000 5919854.122000,564715.197000 5919841.573000,564677.004000 5919848.599000,564669.981000 5919842.976000,564622.957000 5919805.330000,564604.761000 5919802.287000,564508.103000 5919803.773000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_53;002387;Neuer Friedhof Harburg;Bremer Straße;Bremer Straße;71;Friedhöfe;Harburg;Eißendorf;710;0;01.10.2025;30,6062;;Privat;evan. Kirche;POLYGON ((563452.573000 5922607.619000,563465.644000 5922593.173000,563481.301000 5922587.015000,563516.505000 5922572.849000,563607.345000 5922536.292000,563548.913000 5922381.737000,563531.039000 5922334.210000,563469.255000 5922288.091000,563461.809000 5922282.176000,563450.554000 5922272.648000,563397.082000 5922226.526000,563281.478000 5922122.696000,563224.315000 5922071.379000,563193.388000 5922093.921000,563163.952000 5922115.423000,563091.095000 5922131.564000,563009.104000 5922182.686000,563027.264000 5922231.673000,563072.586000 5922256.501000,563030.568000 5922327.500000,562904.768000 5922252.933000,562855.685000 5922224.286000,562802.607000 5922312.438000,562736.892000 5922421.404000,562724.503000 5922441.944000,562730.835000 5922445.766000,562731.867000 5922444.053000,562764.878000 5922463.972000,562774.289000 5922469.652000,562761.399000 5922490.944000,562822.043000 5922516.513000,563002.393000 5922591.260000,563010.161000 5922576.077000,563015.030000 5922579.973000,563052.701000 5922577.416000,563037.649000 5922606.065000,563122.091000 5922641.522000,563232.872000 5922605.459000,563243.837000 5922603.305000,563263.177000 5922617.434000,563267.240000 5922627.012000,563312.932000 5922654.400000,563338.708000 5922675.294000,563352.567000 5922689.772000,563360.685000 5922699.697000,563362.468000 5922701.714000,563364.879000 5922704.537000,563368.566000 5922700.462000,563416.621000 5922647.353000,563452.573000 5922607.619000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_54;002054;Friedhof Moorfleet;Moorfleeter Kirchenweg;Moorfleeter Kirchenweg;71;Friedhöfe;Bergedorf;Moorfleet;612;0;01.10.2025;1,5136;;Privat;Privat (Kirche);POLYGON ((571834.614000 5929753.009700,571838.217600 5929738.595200,571839.478700 5929732.649200,571840.019200 5929728.685200,571841.100200 5929720.397000,571842.361200 5929711.928500,571843.262000 5929703.279800,571844.883500 5929693.009400,571847.045600 5929686.883300,571847.698600 5929684.010000,571847.499100 5929683.492400,571845.408200 5929656.053200,571844.386100 5929651.053300,571838.943000 5929636.582300,571837.652900 5929634.546700,571836.182200 5929632.223000,571821.515900 5929614.438400,571818.575500 5929609.947100,571811.005600 5929607.243800,571802.877100 5929606.756200,571798.809500 5929607.168800,571784.775000 5929609.903000,571771.205500 5929616.024500,571768.673900 5929617.661400,571766.389600 5929615.703900,571764.156600 5929616.613500,571755.327500 5929620.938000,571747.039000 5929627.244400,571741.092900 5929631.929100,571732.984700 5929640.217500,571726.678300 5929649.046400,571721.453000 5929657.695100,571710.306600 5929680.495000,571710.858000 5929681.160000,571726.795000 5929699.361000,571727.636500 5929700.061900,571728.048400 5929700.422800,571728.445500 5929700.782700,571728.454200 5929700.790800,571728.848200 5929701.160300,571728.853700 5929701.165600,571729.246800 5929701.547000,571730.012800 5929702.330200,571730.385400 5929702.731700,571730.626000 5929702.997000,571731.045700 5929703.461000,571731.457900 5929703.931300,571731.862600 5929704.408300,571731.880600 5929704.429700,571732.258400 5929704.892700,571733.060000 5929705.925000,571736.431000 5929709.779000,571740.252000 5929717.415000,571743.479000 5929722.749000,571747.069000 5929727.563000,571750.340000 5929731.115000,571751.877000 5929732.842000,571754.671000 5929735.253000,571757.864000 5929737.865000,571763.036000 5929740.956000,571765.965000 5929740.891000,571771.109000 5929744.518000,571774.429000 5929745.774000,571775.033000 5929753.942000,571775.407400 5929761.056100,571775.872100 5929761.118000,571832.992400 5929761.478300,571834.614000 5929753.009700));EPSG:25832
DE.HH.UP_FRIEDHOEFE_55;002055;Friedhof Billwerder;Billwerder Billdeich;Billwerder Billdeich;71;Friedhöfe;Bergedorf;Billwerder;611;0;01.10.2025;0,8876;;Privat;Privat (Kirche);POLYGON ((574771.502000 5930085.089000,574739.489000 5930051.031000,574743.136000 5930047.073000,574744.802000 5930044.343000,574748.473000 5930038.401000,574749.675000 5930035.952000,574754.908000 5930028.633000,574755.636000 5930024.379000,574756.110000 5930020.925000,574755.752000 5930017.686000,574754.137000 5930014.924000,574752.882000 5930012.622000,574734.020000 5929990.624000,574692.626000 5929942.354000,574682.865000 5929930.659000,574681.469000 5929929.608000,574625.184000 5929972.236000,574635.170000 5929983.319000,574654.195000 5930004.760000,574673.159000 5930026.339000,574684.634000 5930040.267000,574689.163000 5930043.432000,574699.861000 5930055.017000,574704.610000 5930056.760000,574708.980000 5930058.128000,574716.134000 5930058.689000,574716.416000 5930058.909000,574726.622000 5930058.375000,574729.627000 5930057.192000,574737.387000 5930052.827000,574769.939000 5930087.051000,574771.502000 5930085.089000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_56;003172;Friedhof Diebsteich;Am Diebsteich;Am Diebsteich;70;Friedhöfe;Altona;Bahrenfeld;215;0;01.10.2025;12,0531;;Privat;Privat (Kirche);POLYGON ((561660.250000 5936390.305000,561703.013000 5936318.661000,561716.612000 5936325.523000,561722.144000 5936316.312000,561741.257000 5936285.746000,561750.288000 5936275.939000,561758.573000 5936268.394000,561761.068000 5936226.607000,561785.830000 5936051.387000,561787.674000 5936036.935000,561791.590000 5935981.663000,561792.678000 5935960.899000,561793.145000 5935952.012000,561793.171000 5935951.505000,561793.290000 5935949.255000,561785.332900 5935951.225800,561780.256000 5935952.483000,561769.987000 5935954.710000,561768.049000 5935956.534000,561757.385000 5935956.902000,561741.654000 5935950.783000,561738.181000 5935949.183000,561670.059000 5935951.829000,561647.503000 5935952.710000,561642.863100 5935953.088300,561642.847000 5935953.090400,561638.257000 5935953.871000,561633.760200 5935955.045000,561633.745100 5935955.049300,561629.352000 5935956.614000,561587.955000 5935973.436000,561581.592000 5935978.780000,561572.195000 5935985.538000,561557.104000 5935997.720000,561538.019000 5936013.126000,561502.731000 5936041.610000,561497.722000 5936045.602000,561492.287000 5936050.680000,561477.847000 5936069.920000,561471.529000 5936080.433000,561467.067000 5936093.071000,561459.697000 5936116.983000,561456.008000 5936126.656000,561451.730000 5936135.710000,561446.662000 5936142.101000,561439.005000 5936148.564000,561419.430000 5936159.204000,561375.668000 5936189.449000,561368.868000 5936193.579000,561337.983000 5936227.474000,561337.236000 5936232.481000,561365.062000 5936244.412000,561371.582000 5936247.635000,561521.613000 5936321.786000,561534.268000 5936328.040000,561660.250000 5936390.305000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_57;003173;Mennoniten Friedhof;Holstenkamp;Holstenkamp;70;Friedhöfe;Altona;Bahrenfeld;215;0;01.10.2025;0,6358;;Privat;Privat (Kirche);POLYGON ((560711.471000 5936260.192000,560712.127000 5936251.895000,560709.751000 5936251.894000,560708.804000 5936200.490000,560687.237000 5936205.253000,560651.761000 5936213.016000,560652.056000 5936232.871000,560652.239000 5936245.212000,560652.353000 5936252.910000,560654.677000 5936252.869000,560654.664000 5936258.837000,560640.421000 5936258.961000,560641.286000 5936323.926000,560674.059000 5936307.250000,560710.361000 5936291.142000,560711.471000 5936260.192000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_58;003175;Jüdischer Friedhof Bahrenfeld;Bornkampsweg;Bornkampsweg;71;Friedhöfe;Altona;Bahrenfeld;216;0;01.10.2025;1,0497;;Privat;Privat (Kirche);POLYGON ((560600.851000 5935949.618000,560596.513000 5935948.578000,560590.830000 5935971.022000,560646.641000 5936023.420000,560651.932000 5936027.086000,560736.682000 5936063.547000,560737.930000 5936064.084000,560760.725000 5935979.090000,560721.548000 5935972.387000,560660.315000 5935960.837000,560600.851000 5935949.618000));EPSG:25832
